"","Date","Silver_Change","Copper_Change","WTI_Change","Brent_Change","Gold_Change","USD_Change","Gas_Change","Wheat_Change","Maize_Change","Soyabeans_Change","GPR_Change"
"4437",2006-09-08,-0.0315,-0.0226,-0.0159,-0.018,-0.0122,0.0056,-0.0075,-9e-04,0,-0.0015,0.6085
"4438",2006-09-07,-0.0383,-0.0083,-0.0027,-0.006,-0.0263,0.0052,-0.046,0.0043,0.0174,0.006,-0.5034
"4439",2006-09-06,0.0046,0.0143,-0.016,-0.017,-0.0079,8e-04,-0.0075,-0.0025,-0.0087,-0.012,-0.2582
"4440",2006-09-05,-0.0023,0.0477,-0.0085,0.0056,0.0226,9e-04,0.0276,0.0022,-0.0043,0.003,0.1119
"4441",2006-09-01,0.0031,0.0023,-0.0152,-0.0157,-0.0025,-0.0015,-0.0283,0.0026,-0.0086,-0.0089,0.4559
"4442",2006-08-31,0.0284,0.0308,0.0033,0.001,0.0129,0.0014,-0.0385,0.0116,0.0086,0,-0.09
"4443",2006-08-30,0.0428,-0.0093,0.0046,0.0046,0.0113,0.0011,-0.0772,0.0155,0.0131,0.0089,-0.3829
"4444",2006-08-29,0.0104,-0.0197,-0.0127,-0.0136,-0.0077,-0.0041,0.0532,0.0054,0,0,0.2259
"4445",2006-08-28,-0.0279,0.0042,-0.0262,-0.0259,-0.0109,-0.0016,-0.0957,0.0098,-0.0044,-0.0015,0.5688
"4446",2006-08-25,0.0049,0.0041,0.0021,3e-04,0.0037,0.0015,0.011,0.001,-0.0087,-0.0133,0.225
"4447",2006-08-24,-0.0164,-0.0117,0.0084,0.0092,-0.0071,0.0024,0.0297,0.0081,0.0175,-0.0073,-0.2834
"4448",2006-08-23,0.0204,-0.0069,-0.012,-0.0167,-0.0016,-0.0013,-0.019,0.0065,0.0133,0.0029,-0.1182
"4449",2006-08-22,-0.0065,-0.0061,0.0025,-0.0019,-0.0019,0.0065,0.058,-0.0045,-0.0045,-0.0015,0.1413
"4450",2006-08-21,0.0262,0.0263,0.0184,0.0149,0.0217,-0.0053,-0.0159,0.0027,0,0.0029,0.3588
"4451",2006-08-18,0.0029,0.0245,0.0154,0.0101,-0.0058,6e-04,0.0063,0.0028,0,-0.0044,0.1198
"4452",2006-08-17,-0.0236,-0.0326,-0.0255,-0.0205,-0.0214,0.0019,-0.0114,-0.0044,-0.0132,-0.0029,0.0218
"4453",2006-08-16,0.0165,-0.0175,-0.0159,-0.0098,0.0096,-0.0033,-0.0138,-0.0022,0.0044,-0.0058,-0.5784
"4454",2006-08-15,-0.0062,-0.003,-0.0065,-0.0067,-0.01,-0.0049,-0.0075,0.0017,0.0178,0.0102,0.1454
"4455",2006-08-14,0.0231,0.0192,-0.011,-0.0176,-0.0079,9e-04,-0.049,-0.0039,-0.0134,0.0044,0.4298
"4456",2006-08-11,-0.0182,-0.0414,0.0047,0.0046,-0.0025,0.0052,-0.0345,-0.0108,-0.0348,-0.0044,0.5659
"4457",2006-08-10,-0.037,-0.0222,-0.0308,-0.0259,-0.0242,0.0053,-0.0159,0.0012,0,-0.0073,-0.0896
"4458",2006-08-09,0.0253,0.0291,5e-04,-0.0035,0.0072,2e-04,0.0689,0.0034,0.0172,0.0191,0.0448
"4459",2006-08-08,-4e-04,-0.0019,-0.0087,-0.0096,-0.0033,-6e-04,0.0363,-0.0062,-0.0043,-0.0044,-0.1331
"4460",2006-08-07,-0.0176,-0.0055,0.0297,0.028,0.0053,0.0018,-0.0468,-2e-04,-0.0086,-0.0233,0.7009
"4461",2006-08-04,0.0327,0.0415,-0.0093,-0.0051,-0.0015,-0.005,-0.0063,0.0036,0.0043,0.0058,-0.0409
"4462",2006-08-03,-0.0127,-0.0284,-0.0046,-0.0043,-0.0107,-4e-04,-0.065,9e-04,0,-0.0087,-0.0858
"4463",2006-08-02,0.043,-3e-04,0.012,0.0132,0.008,1e-04,0.0297,0.0036,0.0174,0.0145,-0.0086
"4464",2006-08-01,0.0325,0.0065,0.0069,0.0098,0.0186,-0.0032,-0.0776,-0.0095,0.0088,-0.013,0.009
"4465",2006-07-31,4e-04,0.0064,0.0158,0.024,-0.0015,-0.0012,0.143,0.0074,0.0134,0.0072,0.4041
"4466",2006-07-28,-0.0022,0.0141,-0.0174,-0.0216,0.0242,-0.0051,0.0202,-0.0012,0,0.0102,0.4454
"4467",2006-07-27,0.028,0.0084,0.0081,0.0136,0.017,-4e-04,0.0225,0.0021,0.0045,-0.0073,-0.3589
"4468",2006-07-26,0.0123,-0.0033,0.0026,0.0098,0.0063,-0.0087,0.0746,-0.0094,-0.0134,-0.0044,0.1571
"4469",2006-07-25,0.0023,0.0234,-0.0173,-0.0178,0.0078,0.0038,-0.0297,-0.0098,0.0045,0.0044,-0.0649
"4470",2006-07-24,0.0069,0.0178,0.0083,0.0117,-0.0113,0.0048,0.0759,-0.0049,0.0135,0.0102,0.3513
"4471",2006-07-21,-0.0199,-0.0254,0.0185,4e-04,-0.0194,-0.0031,0.0079,0.0013,-0.0135,-0.0088,0.0886
"4472",2006-07-20,-0.0054,-0.0512,0.0058,-0.0024,-0.016,-0.0028,0.0391,0.0104,-0.0133,-0.0015,-0.3189
"4473",2006-07-19,0.057,0.0053,-0.012,-0.0062,0.0211,-0.0063,0.0553,-0.0025,-0.0088,-0.0044,-0.1421
"4474",2006-07-18,-0.0509,-0.0069,-0.0234,-0.0205,-0.0344,6e-04,-0.0394,0.0018,-0.0087,0,-0.0813
"4475",2006-07-17,-0.0382,-0.0304,-0.0225,-0.0175,-0.0241,0.0105,-0.0889,-0.0033,-0.0214,-0.0201,0.5868
"4476",2006-07-14,0.0039,0.0098,0.0043,0.0076,0.0208,0.0032,0.0356,-0.0019,0,0.0071,-0.0511
"4477",2006-07-13,-0.0061,0.0031,0.0233,0.0309,0.0049,-0.0011,0.06,-0.0197,-0.0292,-0.0114,0.1571
"4478",2006-07-12,4e-04,0.0083,0.0107,0.0098,0.0129,0.0067,0.0265,-0.0063,0.025,-0.0056,0.0339
"4479",2006-07-11,0.0396,0.0147,0.0075,0.0107,0.0268,-0.0015,0.0045,0.0068,0.0256,0.0085,-0.0763
"4480",2006-07-10,-0.0259,0.0099,-0.0065,-0.0084,-0.0137,0.0061,0.0154,0.0053,0.0219,0.0028,0.7631
"4481",2006-07-07,-0.0155,-0.0192,-0.014,-0.0077,-0.0024,-0.0046,-0.0249,-0.0092,-0.0132,-0.0113,-0.1323
"4482",2006-07-06,0.0149,0.0626,-7e-04,0.0014,0.0105,-0.0026,-0.0175,0.0024,0.0176,0.0242,0.4084
"4483",2006-07-05,0.0453,0.0146,0.017,0.0203,0.0222,0.0047,-0.0555,0.0032,-0.0132,-0.0086,-0.2479
"4484",2006-06-30,0.0557,0.0102,0.0056,0.0086,0.046,-0.007,-0.0051,0.0064,0.0181,0.0204,0.3068
"4485",2006-06-29,0.0261,0.0244,0.0184,0.0206,0.0136,-0.0089,0.0421,0.0059,0.0092,0.0103,0.0388
"4486",2006-06-28,-0.0039,0.0348,0.0038,0.0061,-0.0058,0.002,-0.036,-0.0011,0.0093,0.003,-0.3335
"4487",2006-06-27,-0.0044,-0.0457,0.0017,0.0035,-0.0056,0,0.0231,0.0097,0.0047,0.0135,0.1953
"4488",2006-06-26,-0.0044,0.0248,0.0131,0.0114,-5e-04,-0.004,-0.0413,0.006,0.0047,-0.012,0.6153
"4489",2006-06-23,0.0073,0.0346,4e-04,-3e-04,0.0044,0.0051,-0.0331,0.0032,-0.0047,-0.003,0.1568
"4490",2006-06-22,-0.0202,-0.0185,0.0073,0.0113,-0.0095,0.0079,-0.0226,0.0037,0,-0.0059,0.0481
"4491",2006-06-21,0.0146,0.0067,0.0202,0.016,0.0181,-0.0049,0.0132,0.0126,0.0141,0.003,-0.2656
"4492",2006-06-20,0.0301,0.0024,-6e-04,-4e-04,0.0142,-0.008,-0.0567,0.0134,0,0.006,0.2043
"4493",2006-06-19,-0.0158,-0.0414,-0.0129,-0.01,-0.016,0.006,-0.0406,0.0033,-0.0141,-0.0265,0.0861
"4494",2006-06-16,0.016,0.0272,0.0055,0.0203,0.02,-0.0014,-0.0031,-0.0025,0.0047,0.0132,-0.1669
"4495",2006-06-15,0.0241,0.051,0.0052,0.0067,0.0067,-0.001,0.0936,-8e-04,-0.014,0.0044,-0.0997
"4496",2006-06-14,0.0114,0.0105,0.0085,9e-04,-5e-04,-0.0034,0.0693,-0.0087,-0.0229,-0.0118,0.3313
"4497",2006-06-13,-0.1301,-0.0697,-0.0256,-0.0292,-0.0728,0.0072,-0.0098,-0.0064,-0.009,-0.0044,0.0676
"4498",2006-06-12,-0.0129,-0.012,-0.0177,-0.022,-0.0024,0.0013,0.0084,-0.0013,0.0181,0.0221,0.4059
"4499",2006-06-09,0.0122,-0.0268,0.0182,0.0207,-0.0016,-0.0021,-0.0031,-0.007,-0.0091,-0.0015,0.27
"4500",2006-06-08,-0.0685,-0.0631,-0.0066,-0.002,-0.0297,0.0111,0.0363,-0.0047,-0.0224,-0.0177,-0.2847
"4501",2006-06-07,0.0038,0.0287,-0.0232,-0.0229,-0.0033,0.0032,-0.0644,0.0041,0.0134,0.0059,-0.067
"4502",2006-06-06,-0.0366,-0.033,-0.0014,-0.0078,-0.0216,0.0071,-0.0121,-0.014,-0.0178,-0.016,0.3691
"4503",2006-06-05,0.0174,0.0046,0.0037,0.0048,0.012,0.001,-0.0242,-0.0025,-0.0218,-0.0115,0.0114
"4504",2006-06-02,0.0151,0.0334,0.0283,0.0236,0.0118,-0.0087,0.0271,0.0082,0.0174,0.0364,-0.1881
"4505",2006-06-01,-0.0442,-0.0423,-0.0133,-0.0145,-0.0239,0.0011,0.01,-0.0033,0.0132,0.0119,0.8042
"4506",2006-05-31,-0.0471,-0.0135,-0.0103,-0.009,-0.0174,0.0056,0.0426,-0.0098,-0.0132,-0.0045,-0.3443
"4507",2006-05-30,0.0267,-0.0417,0.0092,0.0065,0.0146,-0.0119,0.0334,-0.0011,0,0.0022,-0.1476
"4508",2006-05-26,0.0103,0.029,7e-04,-0.0017,0.0039,0.0071,-0.0084,0.008,0.0044,0,0.4272
"4509",2006-05-25,0.0068,0.0188,0.0209,0.0215,0.0173,-0.0033,0.0018,-0.0023,0.0133,-0.0015,-0.3806
"4510",2006-05-24,-0.0497,-0.0634,-0.0265,-0.0251,-0.0537,0.0076,-0.047,-0.0055,-0.0133,-0.0074,0.0558
"4511",2006-05-23,0.0595,0.1225,0.0365,0.0238,0.0243,0,-0.0029,-0.0023,-0.0044,0.0089,-0.0567
"4512",2006-05-22,0.0057,-0.0022,0.0102,0.0098,0.0011,-0.0059,0.0527,0.0047,0.0132,-0.006,0.2611
"4513",2006-05-19,-0.0128,-0.0652,-0.0132,-0.0142,-0.0351,0.0038,-0.0058,-0.0012,-0.0263,-0.0177,0.013
"4514",2006-05-18,-0.0544,0.0108,0.0111,0.0091,-0.0158,-0.0035,-0.0215,-6e-04,-0.0129,-0.0087,-0.116
"4515",2006-05-17,-0.0222,-0.0444,-0.0121,-0.0171,-0.0016,0.0083,-0.0197,0.0179,0.0172,-0.0014,-0.2172
"4516",2006-05-16,0.0154,0.0255,0.0017,4e-04,0.0115,-0.0045,0.0211,0.0059,0,-0.0043,0.4365
"4517",2006-05-15,-0.0632,-0.0304,-0.0365,-0.0273,-0.0377,0.0067,-0.025,-1e-04,0.0087,-0.0129,-0.1238
"4518",2006-05-12,-0.0469,-0.015,-0.0175,-0.0046,-0.0134,-0.0029,-0.0555,0.0111,0.0312,-0.0028,-0.2294
"4519",2006-05-11,0.0459,0.0637,0.0165,0.0239,0.0224,-0.0028,-0.0364,0.0084,0.0275,0.0114,-0.0212
"4520",2006-05-10,-0.0128,0.0256,0.0204,-0.0056,0.006,-0.0038,0.0485,0.0028,0.0093,0.0058,0.1197
"4521",2006-05-09,0.0505,0.027,0.0132,0.0273,0.0318,-0.0051,-0.0172,0.0097,0,0.0087,-0.1987
"4522",2006-05-08,-0.0086,0.0023,-0.006,-0.0219,-0.0064,0.0016,-0.0117,0.0074,-0.0093,-0.0044,0.7024
"4523",2006-05-05,0.0047,0.004,0.0036,0.007,0.0115,-0.0027,-0.019,0.0119,0.0047,0.0058,0.0963
"4524",2006-05-04,0.0022,0.0528,-0.0324,-0.04,0.012,-0.0056,0.0454,0.0015,-0.0047,-0.0029,-0.1452
"4525",2006-05-03,-0.0292,0.0087,-0.0312,-0.0207,0.0016,8e-04,-0.0208,-2e-04,0,0.0073,-0.096
"4526",2006-05-02,0.0175,-0.0133,0.0123,0.02,0.0109,-0.0026,0.0076,0.0039,-0.0184,-0.0087,0.07
"4527",2006-05-01,0.0246,0.0311,0.0253,0.0124,0.0087,-0.0012,0.0214,0.0068,0,0.0117,0.4947
"4528",2006-04-28,0.0826,0.0124,0.0128,0.0208,0.0286,-0.006,-0.0367,0.0058,0.0231,0.0163,-0.3657
"4529",2006-04-27,-0.0176,-0.0536,-0.0133,-0.0196,-0.0089,-0.0068,-0.0546,-0.0095,0,0.0015,-0.0056
"4530",2006-04-26,0.0203,0.0177,-0.013,-3e-04,0.0123,-0.0011,-0.0077,-0.0019,0.0047,-0.0045,0.0137
"4531",2006-04-25,0.0667,0.0639,-0.0061,-0.019,0.0165,-0.0014,-0.0402,0.0022,-0.0093,0.0075,0.2076
"4532",2006-04-24,-0.0918,-0.0093,-0.0245,-0.0042,-0.0183,-0.0064,-0.053,-0.0025,-0.0093,0.0121,1.1431
"4533",2006-04-21,0.0351,0.0615,0.0448,0.0178,0.0199,-0.0022,-0.0103,-0.0049,0.0046,-0.0015,-0.2271
"4534",2006-04-20,-0.1375,7e-04,-0.003,-0.0011,-0.0203,0.0053,-0.0156,-8e-04,0.0046,-0.0045,-0.0946
"4535",2006-04-19,0.0535,-0.0049,0.0115,0.0153,0.0204,-0.005,0.023,-0.0037,0,0,-0.2912
"4536",2006-04-18,0.0314,0.0245,0.0135,0.0077,0.0073,-0.0048,0.0569,0.0079,0.0093,0.0121,-0.05
"4537",2006-04-17,0.0397,0.029,0.0156,0.0165,0.0312,-0.0113,0.0619,-0.0072,0,0.0061,0.8186
"4538",2006-04-13,0.0152,0.0152,0.0102,0.0104,-0.002,7e-04,0.048,5e-04,-0.0047,0.0046,-0.0042
"4539",2006-04-12,0.005,0.018,-0.0052,7e-04,0.0032,0.0018,-0.0145,-0.0018,-0.0139,-0.0062,-0.1414
"4540",2006-04-11,0.0032,0.0046,0.0035,0.009,-0.004,-0.0031,0.0038,0.0086,0,0.0124,0.1387
"4541",2006-04-10,0.0406,0.0261,0.02,0.0217,0.0154,0.0013,0.0206,0.0169,0,-0.0047,0.4837
"4542",2006-04-07,0.0021,-0.0019,-0.0081,-0.0081,-0.0117,0.0077,-0.0328,-2e-04,0,-0.0093,0.4375
"4543",2006-04-06,0.029,0.0197,0.013,0.011,0.0122,0.0037,-0.0137,0.0069,0.0186,0.0046,-0.0019
"4544",2006-04-05,-0.0021,0.0243,0.0127,0.0107,0.0032,-0.0025,6e-04,0.0051,0.0094,0.0078,-0.2737
"4545",2006-04-04,-0.003,-0.0047,-0.0076,-0.0067,-0.0062,-0.0087,-0.0247,0.0034,-0.0094,-0.0047,-0.3878
"4546",2006-04-03,0.0213,0.0344,0.0017,0.0141,0.013,-0.001,0.0047,-0.002,0,-0.0139,0.9308
"4547",2006-03-31,-0.012,-0.0079,-0.0077,-0.0083,-0.0086,0.0037,-0.037,0.007,0.0334,-0.0257,0.0978
"4548",2006-03-30,0.049,0.0164,0.0105,0.0139,0.0323,-0.0093,0.0351,0.0028,0.0098,0.0075,0.1109
"4549",2006-03-29,0.0225,0.0041,0.0058,0.0089,0.0111,-2e-04,0.0026,0.0034,0.0099,0,-0.107
"4550",2006-03-28,-0.0023,-6e-04,0.0298,0.0214,-7e-04,0.0026,0.0208,0.0046,0.005,0.0015,-0.0761
"4551",2006-03-27,0.0149,0.0148,-0.0016,0.0016,0.0123,0,-0.0306,-2e-04,0.01,0.0106,0.8722
"4552",2006-03-24,0.0042,-0.0015,0.0055,0.0038,0.0176,-0.0048,-0.0052,-0.0054,0,-0.0015,0.2102
"4553",2006-03-23,0.0186,0.0252,0.0346,0.0288,-0.0016,0.0086,0.0539,-0.0077,-0.01,-0.0015,-0.3761
"4554",2006-03-22,-0.0066,0.0065,0.0198,-0.0101,-0.0027,0.001,0.0124,-0.0011,-0.005,0.0046,-0.0291
"4555",2006-03-21,0.0196,-0.0043,0.0025,0.0129,-0.0052,0.0056,0.0048,7e-04,0.0251,0.0031,0.174
"4556",2006-03-20,-3e-04,-0.011,-0.0374,-0.0304,0.0018,0.0026,-0.0309,-0.0077,-0.0151,-0.0061,0.7895
"4557",2006-03-17,0.0022,0.0417,-0.0127,0.0056,-5e-04,-0.0015,-0.0294,0.0029,-0.005,0,0.1778
"4558",2006-03-16,-8e-04,0.0067,0.0227,-5e-04,0.0018,-0.0068,0.0174,-0.0091,-0.0197,-0.0136,0.2577
"4559",2006-03-15,0.0102,-0.0016,-0.0147,-0.0161,0.0025,-0.0033,-0.0033,-0.0031,-0.0097,-0.006,-0.5714
"4560",2006-03-14,0.0087,0.0038,0.0215,0.0285,0.01,-0.0135,0.0228,-0.0078,0.0097,0.006,0.4137
"4561",2006-03-13,0.0198,0.0161,0.0302,0.0225,0.0115,-0.001,0.0543,-0.0135,-0.0145,-0.0075,0.343
"4562",2006-03-10,-0.001,0.0066,-0.0084,-0.0038,-0.0104,0.0011,0.0068,0.0033,0.0048,-0.0015,0.0349
"4563",2006-03-09,0.0127,0.0148,0.0075,0.0172,0.005,0.0017,-0.0071,-0.002,0.0097,-0.0059,-0.0873
"4564",2006-03-08,-0.0259,-0.0062,-0.0253,-0.0186,-0.0184,-0.0018,-0.0045,0.005,-0.0049,-0.0074,0.0398
"4565",2006-03-07,0.0082,-0.0089,-0.0133,-0.0188,-0.0041,0.0101,0.02,-0.0014,-0.0097,-0.0174,0.1
"4566",2006-03-06,-0.0205,-0.0298,-0.0198,-0.0287,-0.0197,0.0028,-0.0358,-0.0055,-0.0331,-0.0057,0.4535
"4567",2006-03-03,0.0026,-0.0015,0.0049,0.0017,-0.0042,0.0015,0.0044,6e-04,0.0047,0.0014,0.5664
"4568",2006-03-02,0.0427,0.0143,0.0224,0.0259,0.0081,-0.0075,0.004,0.007,0.0141,0.0218,-0.5183
"4569",2006-03-01,-0.0015,0.0262,0.0091,0.0112,0.0034,0.0011,0.0028,-0.0064,-0.0047,-0.0044,-0.0635
"4570",2006-02-28,0.0113,0.0225,0.0067,0.0126,0.0124,-0.0057,-0.011,0,-0.0094,-0.0015,0.1881
"4571",2006-02-27,-0.0132,-0.0362,-0.0304,-0.0257,-0.0075,2e-04,-0.0454,0.0052,-0.0047,0.0044,0.1971
"4572",2006-02-24,0.0378,0.0027,0.0391,0.034,0.0187,0.0025,-0.0464,0.0019,0.0188,0.0088,-0.2864
"4573",2006-02-23,-0.0113,-0.0256,-0.0077,0.0017,-0.0102,-0.003,0.024,0.0019,0.0048,-0.0015,0.4365
"4574",2006-02-22,0.0031,-0.0026,-0.0015,-0.0188,0,0.0018,-0.0579,-0.004,-0.0189,-0.0161,-0.2561
"4575",2006-02-21,0.0133,0.0342,0.0204,0.001,0.0036,-0.0011,0.0764,-0.0016,0,-0.0215,0.4985
"4576",2006-02-17,0.0053,-0.0081,0.0243,0.0187,0.0106,-7e-04,0.0067,0.0062,0.0047,0.0172,-0.0573
"4577",2006-02-16,0.0168,0.0154,0.0141,0.011,0.0112,-3e-04,0.0096,0.0062,0.0094,0.0073,0.5582
"4578",2006-02-15,-0.0107,-0.0348,-0.0322,-0.023,-0.0113,0.0023,-0.0067,0.0033,0.0095,0.0044,-0.3207
"4579",2006-02-14,0.0216,0.0137,-0.0273,0.0024,0.0125,1e-04,-0.0178,-8e-04,-0.0095,0.0015,-0.0036
"4580",2006-02-13,-0.0279,0.0052,-0.0097,-0.0044,-0.0206,-4e-04,-0.01,-0.0091,-0.0141,0.0073,1.1512
"4581",2006-02-10,-0.029,-0.0347,-0.0125,-0.0183,-0.0257,0.0032,-0.0218,-0.004,-0.0093,-0.0073,0.2604
"4582",2006-02-09,0.0233,0.0133,0.0011,-0.0051,0.0258,-0.0016,-0.0331,0.0071,0.0093,0.0177,-0.2348
"4583",2006-02-08,0.0032,-0.002,-0.0086,-0.0081,-0.0018,0.0021,-0.0157,0.0107,0.0141,0.009,-0.5176
"4584",2006-02-07,-0.0357,-0.0218,-0.031,-0.0279,-0.034,-6e-04,-0.0171,-5e-04,-0.0141,-0.0208,0.0288
"4585",2006-02-06,-2e-04,0.0102,-0.004,-9e-04,0.0047,0.0049,-0.0718,0.0013,-0.0139,-0.0132,0.6129
"4586",2006-02-03,-0.0118,0,0.0107,0.0081,-0.009,0.0055,0.0319,0.0067,0.0139,0.0161,0.3823
"4587",2006-02-02,0.0084,0.0257,-0.0282,-0.0331,0.0049,-0.0013,-0.0431,0.0091,0.0141,0.0059,-0.6257
"4588",2006-02-01,-0.0091,0.0102,-0.02,-0.0145,-0.0026,0.0063,-0.0637,-0.0029,-0.0141,-0.0408,0.4517
"4589",2006-01-31,0.0113,-5e-04,-0.0063,-0.009,0.0086,-0.0053,-0.0078,-0.0011,0.0093,-0.0043,-0.0488
"4590",2006-01-30,0.0177,-0.0074,0.0087,0.0053,0.0211,0.001,0.1177,0.0031,-0.0047,0.0157,0.5212
"4591",2006-01-27,0,0.0143,0.0226,0.0203,-0.002,0.0083,0.0208,0.0036,0.0094,0.0263,0.1022
"4592",2006-01-26,0.01,-9e-04,0.0062,0.0107,-0.0046,0.0034,-0.0273,0.0049,0,0.0119,0.0867
"4593",2006-01-25,0.0306,0.0237,-0.018,-0.017,0.0079,0.0032,-0.0256,0.0086,0.0095,-0.006,0.4021
"4594",2006-01-24,0.0171,0.0156,-0.0153,-0.0124,-0.0011,0.0013,0.0126,0.008,0.0192,-0.0059,-0.4586
"4595",2006-01-23,0.016,0.0141,-0.0037,-0.0041,0.0085,-0.0114,-0.0761,6e-04,0.0147,0.0134,0.4182
"4596",2006-01-20,-0.0195,-0.0099,0.0227,0.0184,-0.0089,-0.0048,0.0421,0.0017,0.0099,0.0045,0.4851
"4597",2006-01-19,0.0265,-0.0042,0.0167,0.0162,0.0266,0.0015,0.0243,0.0067,0.005,0.0015,-0.4425
"4598",2006-01-18,-0.022,0.0043,-0.0087,-0.0109,-0.0177,0,-0.0517,-0.0026,0,-0.009,0.3228
"4599",2006-01-17,-0.0095,-7e-04,0.0374,0.0313,-0.0048,0.0047,0.0429,-0.0063,-0.0149,-0.0134,0.1317
"4600",2006-01-13,0.011,0.012,-3e-04,-0.0057,0.014,-0.0064,-0.017,0,0.0049,0.0044,0.2844
"4601",2006-01-12,-6e-04,-0.0036,0,0.0072,-0.0015,0.0054,-0.0319,0.0025,-0.0099,-0.0162,-0.2512
"4602",2006-01-11,0.0055,-0.0057,0.009,0.004,0.0081,-0.0036,-0.0105,0.0012,0.0099,-0.0073,0.1952
"4603",2006-01-10,-0.0289,0.0048,-0.002,-0.0015,-0.0087,8e-04,-0.0026,0,0.01,-0.0058,0.1205
"4604",2006-01-09,0.012,0.0053,-0.0111,-0.0113,0.0172,0.0043,-0.0282,-0.0074,-0.01,-0.0256,0.0598
"4605",2006-01-06,0.0339,0.0124,0.0226,0.026,0.0254,-0.0052,0.014,-0.0066,-0.0049,-0.0126,0.4559
"4606",2006-01-05,-0.0325,-0.0176,-0.0099,-0.0089,-0.0146,0.0019,-0.0685,-0.0048,-0.0098,-0.022,-0.6126
"4607",2006-01-04,0.0011,0.0239,0.0044,0.0054,0.0058,-0.0074,-0.0404,-0.0011,-0.0097,-0.0041,0.5067
"4608",2006-01-03,0.0281,0.0032,0.0344,0.0402,0.0246,-0.0153,-0.0534,0.0032,0.0122,0.0116,-0.1007
"4609",2005-12-30,0.0032,-0.0017,0.0119,0.0157,0.0043,0.0012,2e-04,0.0028,0.02,-0.0014,-0.3665
"4610",2005-12-29,-0.0059,-0.0392,0.0084,0.0075,0.0023,-0.0022,-0.0182,-0.0045,-0.0249,-0.0205,0.1105
"4611",2005-12-28,0.014,7e-04,0.0285,0.024,0.0122,0.0014,0.0371,0.0077,0,-0.0041,0.1033
"4612",2005-12-27,0.0176,0.0109,-0.0046,-0.0071,0.0097,0.0041,-0.1027,0.0035,0,-0.0054,-0.3332
"4613",2005-12-23,0.0096,0.0162,0.0026,0.0025,4e-04,0.001,-0.0495,0.0041,0,0,-0.1972
"4614",2005-12-22,0.017,0.0053,-0.0048,-0.003,0.0196,-0.0025,-0.0945,0.0029,0.0099,0.0094,-0.0248
"4615",2005-12-21,0.0048,-0.001,0.01,0.0098,-0.0034,0.002,0.0136,-0.0021,0,0.0014,0.0399
"4616",2005-12-20,-0.0289,0.0039,0.0112,0.0011,-0.018,0.0072,0.0026,0.0035,0,-0.0041,-0.3302
"4617",2005-12-19,0.0052,-0.0075,-0.0124,-0.0179,4e-04,0.0022,0.0301,0.0035,0.005,0.0246,0.6192
"4618",2005-12-16,-0.0041,0.014,-0.0322,-0.0454,-0.0014,-0.004,-0.0107,-0.0021,0.0101,0.0069,-0.3822
"4619",2005-12-15,0.0201,0.0157,-0.0141,0.0042,-0.0057,0.0028,-0.0612,-0.0021,-0.0101,-0.018,-0.0598
"4620",2005-12-14,-0.014,-0.0276,-0.0085,0.0013,-0.0279,-0.0062,-0.0455,0.002,0,-0.0068,-0.1322
"4621",2005-12-13,-0.0334,0.02,0.0011,0.0013,-0.0139,3e-04,0.0362,8e-04,0.005,0.0192,0.5126
"4622",2005-12-12,-0.0234,-0.0213,0.0322,0.0372,0.0025,-0.0099,0.037,0.0083,0.0152,0.0239,0.1388
"4623",2005-12-09,0.0117,0.0015,-0.0209,-0.0232,0.0143,-1e-04,-0.0455,-0.0057,0.0258,0.01,0.159
"4624",2005-12-08,0.0127,-0.0022,0.0245,0.0297,0.0095,-0.007,0.0945,-0.0019,0.0052,0.013,0.1714
"4625",2005-12-07,0.0097,0.0245,-0.0122,-0.0109,0.0078,0.0051,0.0156,-0.0044,-0.0105,-0.0058,-0.5374
"4626",2005-12-06,0.0065,-0.0115,5e-04,-0.0021,0.0023,-7e-04,-0.0125,-0.005,-0.0052,-0.0086,0.3932
"4627",2005-12-05,0.0102,0.0121,0.0099,0.0119,0.011,-0.0047,-0.0195,-0.0012,0.0209,0.0159,0.4907
"4628",2005-12-02,0.0052,-0.0091,0.0145,0.016,0.0014,0.0012,0.0694,-4e-04,0.016,0.0044,-0.5423
"4629",2005-12-01,0.0259,0.0376,0.0201,0.02,0.0152,0.0028,0.035,0.0034,0.0054,0.0044,0.4083
"4630",2005-11-30,-0.0024,0.0079,0.0145,0.0134,-0.0095,-9e-04,0.0725,0.0084,0.0054,0.0103,0.2367
"4631",2005-11-29,0.0062,-0.0166,-0.015,-0.0102,0.0104,0.0076,0.0497,0.0059,-0.0054,-0.0103,0.1116
"4632",2005-11-28,0.0274,0.028,-0.023,-0.0024,0.0122,-0.0117,-0.0379,-0.0016,0.0054,0.0193,-0.1608
"4633",2005-11-23,-0.0049,0.0155,-0.0022,-0.0035,-0.0012,3e-04,5e-04,-0.0019,0,-0.0176,0.0041
"4634",2005-11-22,0.0045,-0.0314,0.0198,0.0193,0.0069,-0.0059,0.025,-0.0038,0,0.0015,-0.0281
"4635",2005-11-21,0.0082,-0.0015,0.0278,0.0084,0.0068,8e-04,-0.0073,-0.0044,0,0.0058,0.3046
"4636",2005-11-18,-0.0043,0.0171,-0.0035,5e-04,-0.0014,7e-04,-0.0442,2e-04,0,-0.0131,-0.1121
"4637",2005-11-17,0.0125,0.0047,-0.0266,-0.0205,0.0163,-0.0049,-0.0314,-0.0054,0,0.0073,0.0715
